timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,race|[DI] Disparate Impact,sex|[FR] Flip Rate,race|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,accuracy,precision,recall,f1score,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MEOD] M Average Odds Difference,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|race|[DI] Disparate Impact,VAR|sex|[FR] Flip Rate,VAR|race|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MEOD] M Average Odds Difference
2023-03-20 13:25:15.402211,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,GradientBoostingClassifier,"['sex', 'race']",0.06764,0.16073,0.02038,0.13768,0.08491,0.19036,0.14939,0.43796,0.0,0.0,0.0135009290696374,0.0430253432375982,0.1617967562922861,0.3632243542968423,0.6715379262352122,0.72045,0.65653,0.687,0.0457692100946793,0.0457692100946793,0.4127308218345809,0.4517849035001219,0.185,0.20241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:13.856419,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,GradientBoostingClassifier,"['race', 'sex']",0.01354,0.01478,0.02129,0.01958,0.0778,0.04517,0.88855,0.44775,0.0,0.0,0.0171933118256041,0.0054391447413785,0.635807436831769,0.3700133174182058,0.8100721633655765,0.69341,0.39711,0.505,0.0184939502233058,0.0184939502233058,0.9141973906244784,0.1166422829619094,0.05529,0.03388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:07.376765,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,NaiveBayes,"['sex', 'race']",0.08751,0.16829,0.01965,0.15789,0.10077,0.19988,0.14958,0.38151,0.0,0.0,0.0160215480232391,0.0451779179251601,0.1620211979944964,0.3231804273060409,0.6805845511482255,0.69366,0.74905,0.72029,0.0491891161562231,0.0491891161562231,0.3821394353793541,0.6330389854591489,0.18844,0.21585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:05.591419,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,NaiveBayes,"['race', 'sex']",0.0237,0.02525,0.03598,0.03216,0.08828,0.05606,0.83864,0.48235,0.0,0.0,0.0195076664514573,0.0067510516295121,0.60902588885378,0.3936285650914178,0.8043912175648703,0.64706,0.43612,0.52105,0.021142351939992,0.021142351939992,0.9626270428630695,0.1439971664112764,0.09713,0.06213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:25:02.914118,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,MLPClassifier,"['sex', 'race']",0.09412,0.14443,0.0291,0.12298,0.10739,0.1738,0.14786,0.29953,0.0,0.0,0.0170748326003925,0.0392829141744985,0.1600030338382591,0.262004034530079,0.6819763395963814,0.68043,0.79341,0.73259,0.0462442777591334,0.0462442777591334,0.315330291716199,0.6194931403003439,0.16208,0.19077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:59.435640,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,MLPClassifier,"['race', 'sex']",0.02342,0.00175,0.03524,0.01764,0.08094,0.04068,0.76555,0.32548,0.0,0.0,0.0178863239871577,0.0048992473190599,0.568462356528352,0.2817728422562042,0.793489943190542,0.61708,0.40466,0.48879,0.0186960051009014,0.0186960051009014,0.7596431142985466,0.1188992563526746,0.05544,0.02509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:51.404007,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,KNearestNeighbours,"['sex', 'race']",0.11972,0.14111,0.0561,0.13987,0.13441,0.17541,0.18242,0.30852,0.0,0.0,0.0213707808688653,0.0396466000215983,0.2014012311978501,0.2688971100049726,0.6889352818371608,0.68916,0.78961,0.73597,0.0492704733097688,0.0492704733097687,0.356767865399406,0.6914680735421685,0.18467,0.21437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:48.655259,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,KNearestNeighbours,"['race', 'sex']",0.01895,0.0062,0.02717,0.01978,0.08084,0.03555,0.96429,0.33087,0.0,0.0,0.0178648714216914,0.0042814134336294,0.6751287675997282,0.2858330262622863,0.8077690772301551,0.68743,0.38892,0.49678,0.0184131377019667,0.0184131377019668,0.8293613462307573,0.1087595367997209,0.06487,0.03099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:39.823418,1,True,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeClassifier,"['sex', 'race']",0.07247,0.17647,0.02722,0.15964,0.09045,0.20741,0.15075,0.45494,0.0,0.0,0.0143813296955063,0.0468796383868232,0.1634043976617492,0.3749680446978071,0.6764091858037579,0.71372,0.68568,0.69942,0.0507014875283842,0.0507014875283842,0.4298923119071213,0.5299466652127693,0.2029,0.20133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:38.905062,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeClassifier,"['race', 'sex']",0.0098,0.00367,0.01248,0.01283,0.04286,0.02175,0.80025,0.34193,0.0,0.0,0.009472062029315,0.0026185802932631,0.5879249660880231,0.2941072798095356,0.803930600337786,0.79104,0.26683,0.39906,0.0102189177727644,0.0102189177727645,0.6871147691420061,0.0535515686502811,0.06399,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:36.306262,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,SupportVectorClassifier,"['sex', 'race']",0.0648,0.10832,0.05562,0.0982,0.08271,0.1318,0.13626,0.26614,0.0,0.0,0.0131508027481284,0.0297897934545264,0.1464830575501499,0.2359744909140404,0.6325678496868476,0.66795,0.65779,0.66284,0.0321026611053241,0.0321026611053241,0.3298431620288131,0.4504073030618404,0.13398,0.16804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:24:32.322265,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,SupportVectorClassifier,"['race', 'sex']",0.05792,0.02595,0.08223,0.04941,0.13454,0.05639,0.83484,0.27798,0.0,0.0,0.0297304504008553,0.0067903027520411,0.6069578765578101,0.2452809281709156,0.7991708889912482,0.58583,0.60352,0.59454,0.0292646232650149,0.0292646232650148,0.8659215758620252,0.2227863661305828,0.23244,0.13711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:25.729317,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,RandomForestClassifier,"['sex', 'race']",0.05562,0.13194,0.036,0.10269,0.07056,0.15079,0.11624,0.30254,0.0,0.0,0.0112185703514193,0.0340818675728303,0.1235687980272741,0.2643159899585811,0.627000695894224,0.65992,0.6616,0.66076,0.0345869599010929,0.0345869599010929,0.3314748564155717,0.4657499659893107,0.11506,0.17687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:24.595042,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,RandomForestClassifier,"['race', 'sex']",0.06263,0.02762,0.09104,0.05077,0.13552,0.05792,0.86081,0.29183,0.0,0.0,0.0299464848073756,0.0069744647755829,0.6210121668647157,0.2560592762068428,0.7994779671426377,0.58751,0.59786,0.59264,0.0296899734174424,0.0296899734174424,0.8791454539801528,0.222449127571577,0.22842,0.13574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:19.010232,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,GradientBoostingClassifier,"['sex', 'race']",0.06387,0.10722,0.05562,0.0982,0.08184,0.13074,0.13483,0.26343,0.0,0.0,0.0130127861483634,0.0295495961440583,0.1448287974541234,0.2338308673707891,0.6318719554627696,0.6671,0.65779,0.66241,0.0317830437163947,0.0317830437163947,0.3271729334729343,0.4479228297341783,0.13398,0.16677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:18.084626,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,GradientBoostingClassifier,"['race', 'sex']",0.06186,0.02925,0.08884,0.05354,0.1362,0.05899,0.86257,0.29723,0.0,0.0,0.0300966291913922,0.0071034630593541,0.6219596376383482,0.2602288444435678,0.7997850452940273,0.5878,0.60038,0.59402,0.0297619691701174,0.0297619691701173,0.904139021061532,0.226945852187,0.23083,0.13856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:13.970398,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,NaiveBayes,"['sex', 'race']",0.08204,0.14998,0.01334,0.13534,0.08832,0.17209,0.1368,0.33389,0.0,0.0,0.0140428258245039,0.0388969519639278,0.1471131149062106,0.2881007992064857,0.6346555323590815,0.65981,0.69075,0.67492,0.0394059184423592,0.0394059184423591,0.3821394353793541,0.6330389854591489,0.14375,0.21993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:13.640036,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,NaiveBayes,"['race', 'sex']",0.06291,0.03589,0.09618,0.04866,0.13414,0.07375,0.93509,0.43394,0.0,0.0,0.0296431078128852,0.0088810084893459,0.6601516444245771,0.3604241485643126,0.8100721633655765,0.61579,0.58905,0.60212,0.0316991829802229,0.0316991829802229,0.90591764250629,0.2152081714325146,0.18272,0.1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:11.400282,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,MLPClassifier,"['sex', 'race']",0.06112,0.11099,0.04825,0.10354,0.07834,0.13488,0.1298,0.27294,0.0,0.0,0.0124549085240504,0.0304856876786043,0.1390316797697975,0.2413329950825781,0.6325678496868476,0.66795,0.65779,0.66284,0.0321026611053241,0.0321026611053241,0.3298431620288131,0.4504073030618404,0.13398,0.16804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:09.186530,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,MLPClassifier,"['race', 'sex']",0.05783,0.02619,0.08223,0.04941,0.1343,0.05675,0.83097,0.27974,0.0,0.0,0.0296781391450643,0.0068333021799649,0.6048461651645798,0.2466573908796391,0.7988638108398587,0.58511,0.60352,0.59418,0.0292374421573416,0.0292374421573416,0.8667877517498742,0.2231597094240738,0.23244,0.1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:02.113824,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,KNearestNeighbours,"['sex', 'race']",0.04189,0.12832,0.0129,0.12344,0.0515,0.15288,0.08435,0.29601,0.0,0.0,0.008188016381844,0.0345554824309711,0.0881222340973614,0.2592935578764467,0.6374391092553932,0.66381,0.68821,0.67579,0.0329162326407806,0.0329162326407805,0.2996046476663827,0.448184644109283,0.13789,0.16171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:23:01.509751,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,KNearestNeighbours,"['race', 'sex']",0.07038,0.01269,0.10132,0.03074,0.13819,0.04502,0.85256,0.2084,0.0,0.0,0.0305368782684073,0.005420827550865,0.6165672647581173,0.1892964694362345,0.790879778903731,0.56841,0.59346,0.58067,0.0300404046104722,0.0300404046104721,0.69215709929241,0.1988507124504553,0.18593,0.10651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:22:56.671152,1,True,Compas Dataset,FairMask Bias Mitigation,KNearestNeighbours,DecisionTreeClassifier,"['sex', 'race']",0.06336,0.13217,0.02787,0.10839,0.07584,0.15269,0.12351,0.30506,0.0,0.0,0.0120582924005154,0.0345128667791139,0.1318321568715629,0.2662526346363638,0.6311760612386917,0.66289,0.66793,0.6654,0.0353961730176094,0.0353961730176095,0.340954207485078,0.4892160407871457,0.12093,0.18234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:22:56.353415,1,True,Adult Dataset,FairMask Bias Mitigation,KNearestNeighbours,DecisionTreeClassifier,"['race', 'sex']",0.06073,0.02562,0.08811,0.048,0.13465,0.05654,0.87074,0.28807,0.0,0.0,0.0297542132426026,0.0068085492198114,0.6263344142028944,0.2531450262774092,0.8016275142023646,0.5931,0.59534,0.59422,0.0293748092990694,0.0293748092990694,0.8874646549191625,0.2198918040021249,0.2252,0.13342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:22:54.138357,1,True,Compas Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,SupportVectorClassifier,"['sex', 'race']",0.07612,0.13507,0.02234,0.11068,0.08731,0.15842,0.13824,0.31251,0.0,0.0,0.0138815643237259,0.0358058643979643,0.1487759712444755,0.2719433764326369,0.6464857341684064,0.6741,0.68948,0.6817,0.037127918143081,0.0371279181430811,0.3659621118437681,0.5613530430376139,0.13278,0.21187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:22:50.534111,1,True,Adult Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,SupportVectorClassifier,"['race', 'sex']",0.03883,0.00434,0.07489,0.00033,0.11298,0.05516,0.83645,0.33759,0.0,0.0,0.0249665664124632,0.0066417849911204,0.6078335847893629,0.2908727149913113,0.828036235221864,0.67079,0.57961,0.62188,0.026096810147318,0.0260968101473181,0.7874531758184276,0.1711702700330847,0.09664,0.04824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:44.462328,1,True,Compas Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,RandomForestClassifier,"['sex', 'race']",0.06537,0.13721,0.02072,0.09793,0.07855,0.15842,0.12578,0.31251,0.0,0.0,0.01248977587557,0.0358058643979643,0.1344179545788308,0.2719433764326369,0.6478775226165623,0.67534,0.69075,0.68296,0.0357361296949251,0.0357361296949251,0.3607537667366299,0.5562639735301425,0.11632,0.20922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:43.431264,1,True,Adult Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,RandomForestClassifier,"['race', 'sex']",0.04192,0.00554,0.07636,0.00039,0.1168,0.0575,0.92877,0.37191,0.0,0.0,0.0258103358884753,0.0069241101823564,0.6568826473719236,0.316206167408921,0.8311070167357593,0.68397,0.57206,0.62303,0.0270018726675197,0.0270018726675197,0.8621014635587955,0.1760590144471281,0.08824,0.04816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:39.310963,1,True,Compas Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,GradientBoostingClassifier,"['sex', 'race']",0.07551,0.13033,0.01584,0.10776,0.08561,0.15405,0.1348,0.30014,0.0,0.0,0.0136113423494493,0.0348203774487655,0.1447922701088356,0.2624689345849424,0.6471816283924844,0.67322,0.69455,0.68372,0.0362823848687316,0.0362823848687316,0.3529917614011406,0.5485814773581262,0.12925,0.20541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:38.599490,1,True,Adult Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,GradientBoostingClassifier,"['race', 'sex']",0.04217,0.00664,0.07636,0.00039,0.11628,0.05888,0.89803,0.3755,0.0,0.0,0.0256955293018588,0.0070900257381279,0.6408168897089533,0.3188163060993521,0.8277291570704745,0.67283,0.57206,0.61837,0.0270099586345032,0.0270099586345032,0.8508875412888885,0.1776367956647513,0.08824,0.04925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:35.912494,1,True,Compas Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,NaiveBayes,"['sex', 'race']",0.08172,0.15524,0.03384,0.14931,0.09349,0.1807,0.14561,0.35798,0.0,0.0,0.0148651141978402,0.0408432281549989,0.1573624196817495,0.305998026436018,0.6437021572720947,0.66994,0.69202,0.6808,0.0415299212724259,0.0415299212724258,0.4054867993763452,0.6560285036838477,0.16738,0.23513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:35.659443,1,True,Adult Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,NaiveBayes,"['race', 'sex']",0.03558,0.00547,0.06902,0.00036,0.11184,0.05755,0.83089,0.3595,0.0,0.0,0.0247151942085428,0.0069304045065097,0.6048033133781895,0.3071190656374342,0.8289574696760326,0.67399,0.57898,0.62288,0.0258984564266216,0.0258984564266216,0.8278193258789421,0.1750232976003802,0.09664,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:34.931430,1,True,Compas Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,MLPClassifier,"['sex', 'race']",0.07438,0.12711,0.01172,0.10655,0.08384,0.15109,0.13274,0.29496,0.0,0.0,0.0133294979246661,0.0341491809320139,0.1424166493361831,0.2584808495752236,0.6464857341684064,0.67324,0.69202,0.6825,0.0351535543632858,0.0351535543632858,0.3529917614011406,0.5485814773581262,0.12494,0.20541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:31.821177,1,True,Adult Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,MLPClassifier,"['race', 'sex']",0.03915,0.00797,0.07636,0.00171,0.112,0.06,0.80695,0.36974,0.0,0.0,0.0247505320059428,0.0072253183460524,0.5916404165140885,0.314618092999192,0.8255796100107478,0.6626,0.58087,0.61905,0.0261320772219747,0.0261320772219748,0.8226379671369443,0.1783629086103332,0.09664,0.05239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:27.670170,1,True,Compas Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,KNearestNeighbours,"['sex', 'race']",0.07136,0.13081,0.0423,0.1092,0.08843,0.15615,0.13478,0.29388,0.0,0.0,0.0140602595002637,0.0352939923069063,0.144766926384574,0.2576415917217773,0.6562282533054976,0.67539,0.7199,0.69693,0.0366993402806531,0.0366993402806531,0.3518340858840252,0.6015403183997778,0.12561,0.20433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:27.234582,1,True,Adult Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,KNearestNeighbours,"['race', 'sex']",0.04701,0.0092,0.07783,0.00711,0.12064,0.05696,1.04865,0.38768,0.0,0.0,0.0266591974020047,0.0068593988722409,0.7171786599749642,0.3276361481295432,0.8291110087517273,0.68652,0.55129,0.61152,0.0281060197100985,0.0281060197100985,0.8620479318010675,0.1706913489866803,0.08057,0.05004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:23.851206,1,True,Compas Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,DecisionTreeClassifier,"['sex', 'race']",0.07037,0.13545,0.02885,0.09222,0.08376,0.15555,0.13411,0.30881,0.0,0.0,0.0133178754741596,0.0351593655885391,0.144002692491818,0.269120062062629,0.6450939457202505,0.67416,0.68441,0.67925,0.0355661513562673,0.0355661513562673,0.3685764924178389,0.5638878986408019,0.10861,0.2131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20 13:21:23.575750,1,True,Adult Dataset,FairMask Bias Mitigation,DecisionTreeClassifier,DecisionTreeClassifier,"['race', 'sex']",0.03727,0.00508,0.06975,0.00096,0.11266,0.05536,0.88928,0.35806,0.0,0.0,0.0248958908176631,0.0066661136148141,0.6361943588718059,0.306053795944903,0.8301857822815907,0.68337,0.56639,0.61941,0.026090185783696,0.026090185783696,0.8237460004913062,0.1685932557684306,0.07983,0.04256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
